@relation WCR_original-weka.filters.unsupervised.attribute.NumericToNominal-R18

@attribute ' forum_id' numeric
@attribute ' posted_time' numeric
@attribute ' deleted' numeric
@attribute ' approved' numeric
@attribute ' unresolved' numeric
@attribute ' anonymous' numeric
@attribute ' title_has_lecture' numeric
@attribute ' title_has_quiz_assignment_grade_project' numeric
@attribute ' posts_count_request' numeric
@attribute ' posts_count_thanks' numeric
@attribute ' posts_countLogistics' numeric
@attribute ' posts_count_problems' numeric
@attribute ' meanposttimes' numeric
@attribute ' varposttimes' numeric
@attribute ' meanDiffFromLandmarks' numeric
@attribute ' numStudentOnlyPostsVotes' numeric
@attribute ' last_updated_time_StudentPostsOnly' numeric
@attribute instructor_replied {0,1}
@attribute ' numStudentPostsOnly' numeric

@data
15,1362017440,0,0,0,0,0,0,0,0.25,0.125,0.375,1360000000,1830000000000,39637.25,7,1370000000,0,8
9,1362020732,0,0,1,0,1,0,0,0,0.75,0.5,1360000000,3080000000,84165,0,1360000000,1,4
21,1362021401,0,0,0,0,0,0,0,1.444444,0.333333,0,1360000000,16600000000,266648.5556,36,1360000000,1,9
13,1362021818,0,0,0,0,0,0,0,0,0,0,1360000000,0,31165,0,1360000000,0,1
15,1362022300,0,0,0,0,0,0,0,0,0,0,1360000000,0,31647,0,1360000000,0,1
13,1362022690,0,0,0,1,0,0,0,0,0.181818,0,1360000000,28500000000,109496,13,1360000000,0,11
3,1362025235,0,0,0,0,0,0,0.25,0,0,0,1360000000,432000000,69281.25,0,1360000000,0,4
15,1362032682,0,0,0,0,0,0,0,0,0,0,1360000000,559000000,65677.5,1,1360000000,0,2
15,1362047455,0,0,0,0,0,0,0,0,0.25,0.25,1360000000,153000000000,158137.25,4,1360000000,0,4
20,1362050832,1,0,0,0,0,0,0,0,1,0,1360000000,0,60179,-1,1360000000,0,1
9,1362052809,0,0,1,0,1,0,0,0,1,1,1360000000,0,62156,0,1360000000,0,1
20,1362059979,0,0,0,0,0,0,0,0,0.75,0,1360000000,23000000000,226261.75,3,1360000000,0,4
20,1362061426,0,0,0,0,0,0,0,0.4,0.4,0,1360000000,20100000000,190635.2,15,1360000000,0,5
13,1362062375,0,0,0,0,0,0,1,0,0,0,1360000000,0,71722,1,1360000000,0,1
13,1362062906,1,0,0,0,0,0,0,0,2,0,1360000000,0,72253,0,1360000000,0,1
13,1362062906,1,0,0,0,0,0,0,0,2,0,1360000000,0,72253,0,1360000000,0,1
13,1362064664,1,0,0,0,0,0,0,0,2,0,1360000000,0,74011,0,1360000000,0,1
