@relation GHC_80_upsampled-weka.filters.unsupervised.attribute.NumericToNominal-R18

@attribute v0 numeric
@attribute v1 numeric
@attribute v2 numeric
@attribute v3 numeric
@attribute v4 numeric
@attribute v5 numeric
@attribute v6 numeric
@attribute v7 numeric
@attribute v8 numeric
@attribute v9 numeric
@attribute v10 numeric
@attribute v11 numeric
@attribute v12 numeric
@attribute v13 numeric
@attribute v14 numeric
@attribute v15 numeric
@attribute v16 numeric
@attribute v17 {0,1}
@attribute v18 numeric

@data
13,1370000000,0,0,0,0,0,0,0,0,0,1.333333,1370000000,555000000,190243.3333,0,1370000000,0,3
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,153832,0,1370000000,0,1
2,1370000000,0,0,0,1,0,0,0,0,0,0,1370000000,0,107175,0,1370000000,0,1
2,1370000000,0,0,0,0,0,0,0,0,1,0,1370000000,80700000,127973,3,1370000000,0,3
13,1370000000,0,0,0,0,1,0,0,0,1.75,0,1370000000,8900000000,101773.75,1,1370000000,0,4
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,286132,0,1370000000,0,1
7,1370000000,0,0,1,0,0,0,0,0,0,0,1370000000,0,22800,1,1370000000,0,1
4,1370000000,0,0,0,0,0,0,0,0,1,0,1370000000,1821544.667,272880,3,1370000000,0,3
2,1370000000,0,0,0,0,0,0,0,0,0,1,1370000000,0,122116,0,1370000000,0,1
7,1370000000,0,0,1,0,0,0,0,0.4,3.8,0.4,1370000000,356000000,19089.6,5,1370000000,0,5
7,1370000000,0,0,1,0,1,0,0,0,2,0.5,1370000000,361000000,359803,0,1370000000,0,2
12,1370000000,0,0,0,0,0,0,0,0,1,0,1370000000,0,174007,0,1370000000,0,1
14,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,60204,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,148557,0,1370000000,0,1
7,1370000000,0,0,1,0,0,0,0,0,0,2,1370000000,0,13098,2,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,270524,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0.25,0,1370000000,6990000000,19706.25,0,1370000000,0,4
4,1370000000,0,0,0,0,0,0,0,0,0,0.021739,1370000000,883000000000,188082.913,28,1370000000,0,46
